"","Entity","Year","CO2_emissions","Population.Population","renewable_energy.Renewables","Nuclear..TWh.growth...sub.method.","gdp_per_capita.GDP_per_capita"
"1106","New Zealand",1994,7697.81065768858,3623000,39.247,4505.38227987855,21794
"1107","New Zealand",1995,7621.94003815495,3675000,39.963,3362.72108843537,22506
"1108","New Zealand",1996,7884.18937755167,3717000,37.537,-184.288404627388,22846
"1109","New Zealand",1997,8342.60176048086,3752000,33.805,-2010.66098081023,23661
"1110","New Zealand",1998,7900.76283198227,3784000,36.95,1827.95983086681,24078
"1111","New Zealand",1999,8247.14658430899,3818000,33.811,-1019.9057097957,25219
"1112","New Zealand",2000,8369.61028668729,3859000,34.591,3687.74293858513,25868
"1113","New Zealand",2001,8821.91328834181,3908000,31.031,-2613.10133060389,26194
"1114","New Zealand",2002,8745.47473671466,3963000,33.458,3956.85087055261,26709
"1115","New Zealand",2003,9044.10713732177,4022000,32.637,-2705.37046245649,26820
"1116","New Zealand",2004,8813.96599210925,4080000,36.028,4256.12745098039,26753
"1117","New Zealand",2005,9091.44612828638,4135000,33.092,-4035.55018137848,26840
"1118","New Zealand",2006,8955.04053470013,4186000,33.211,677.496416626851,27071
"1119","New Zealand",2007,8640.87856128668,4233000,33.737,147.649421214269,29007
"1120","New Zealand",2008,8787.55332667999,4278000,32.834,-291.958859280037,29132
"1121","New Zealand",2009,8043.5557759587,4323000,36.182,1557.48322923895,29852
"1122","New Zealand",2010,8008.41965932458,4370000,37.067,2024.94279176201,30904
"1123","New Zealand",2011,7765.04511617786,4419000,37.784,627.970128988459,32057
"1124","New Zealand",2012,8054.12194015815,4468000,35.116,-981.871083258729,31720
"1125","New Zealand",2013,7813.75812744934,4519000,35.134,238.548351405178,32708
"1126","New Zealand",2014,7798.20973413238,4568000,35.779,3639.44833625219,33091
"1127","New Zealand",2015,7765.73997939532,4615000,36.209,924.377031419285,33445
"1128","New Zealand",2016,7353.50547764038,4659000,37.19,956.643056449882,34040
"1129","North Macedonia",1993,5124.79838709677,1984000,4.804,-405.745967741936,6535
"1130","North Macedonia",1994,5192.82341069627,1982000,6.818,-699.798183652876,6605
"1131","North Macedonia",1995,5387.90922844176,1983000,7.805,244.074634392335,6721
"1132","North Macedonia",1996,5898.5057817999,1989000,7.127,2391.1513323278,6701
"1133","North Macedonia",1997,5312.8,2e+06,8.375,-1568.5,6919
"1134","North Macedonia",1998,6269.95626242545,2012000,8.919,2179.42345924453,7249
"1135","North Macedonia",1999,5787.45454545455,2024000,11.962,-308.794466403162,7806
"1136","North Macedonia",2000,5923.61670761671,2035000,10.608,-1093.36609336609,8183
"1137","North Macedonia",2001,5868.13901125795,2043000,5.975,-1589.32941752325,8124
"1138","North Macedonia",2002,5332.38067349927,2049000,7.353,-164.958516349439,7866
"1139","North Macedonia",2003,5504.03117389187,2053000,11.796,2520.70141256697,7684
"1140","North Macedonia",2004,5436.32863393291,2057000,12.81,-70.9771511910549,7917
"1141","North Macedonia",2005,5471.09902912621,2060000,12.43,471.844660194175,8724
"1142","North Macedonia",2006,5297.96994667959,2063000,13.444,443.044110518662,9142
"1143","North Macedonia",2007,4593.75108958838,2065000,8.212,-903.63196125908,9797
"1144","North Macedonia",2008,4544.9908079342,2067000,7.02,-754.233188195452,10750
"1145","North Macedonia",2009,4200.58385693572,2069000,10.732,272.112131464476,11415
"1146","North Macedonia",2010,4150.52824722356,2071000,18.931,2636.8903911154,11625
"1147","North Macedonia",2011,4488.04633204633,2072000,11.072,-1222.97297297297,11321
"1148","North Macedonia",2012,4246.9893924783,2074000,8.618,-1638.37994214079,11748
"1149","North Macedonia",2013,3782.25048169557,2076000,13.659,21.6763005780346,12421
"1150","North Macedonia",2014,3625.20885466795,2078000,11.845,-1391.72281039461,13110
"1151","North Macedonia",2015,3411.97883597884,2079000,17.611,1555.55555555556,13586
"1152","North Macedonia",2016,3385.8106679481,2081000,17.188,558.385391638635,13887
"1153","Norway",1993,8390.9693754947,4317000,69.875,5110.49339819319,31647
"1154","Norway",1994,8771.84330608302,4342000,67.675,-8432.51957623215,32234
"1155","Norway",1995,8862.79315582102,4367000,69.499,12606.5949164186,34041
"1156","Norway",1996,9520.51441823902,4393000,64.591,-20022.5358524926,37445
"1157","Norway",1997,9484.26960422848,4420000,64.9,8859.72850678733,39565
"1158","Norway",1998,9491.96674813803,4447000,65.822,7890.03822801889,38420
"1159","Norway",1999,9602.68140331692,4474000,67.375,6373.49128296826,43291
"1160","Norway",2000,9449.93725964914,4499000,71.128,24371.8604134252,54594
"1161","Norway",2001,9698.61713595824,4523000,66.194,-24994.030510723,54330
"1162","Norway",2002,9455.35264345389,4546000,67.96,9240.87109546854,53736
"1163","Norway",2003,9698.78940314236,4570000,62.353,-27682.932166302,55874
"1164","Norway",2004,9709.79389634119,4598000,62.782,3418.00782949108,60079
"1165","Norway",2005,9488.60133452172,4632000,68.394,29434.1537132988,70877
"1166","Norway",2006,9521.9979401074,4673000,65.359,-19267.0661245453,74670
"1167","Norway",2007,9798.48510232344,4719000,67.886,15240.0932400932,74813
"1168","Norway",2008,9512.07102417191,4771000,68.561,5011.73758121987,81923
"1169","Norway",2009,9092.72146977601,4827000,66.438,-16525.5852496375,70175
"1170","Norway",2010,9461.55959274957,4886000,63.742,-8471.34670487106,72578
"1171","Norway",2011,9198.03561017155,4948000,64.769,2737.67178658044,80623
"1172","Norway",2012,8979.29322285756,5014000,68.452,21194.4555245313,81826
"1173","Norway",2013,8849.50510274536,5079000,66.036,-13883.2447332152,79894
"1174","Norway",2014,8730.162847224,5142000,67.58,5985.99766627771,75846
"1175","Norway",2015,8712.22086215744,5200000,67.356,1906.34615384615,76305
"1176","Norway",2016,8467.43540617985,5251000,68.478,2481.24166825367,76397
"1177","Oman",1993,6382.59301355128,2072000,0,-1280.40540540541,10716
"1178","Oman",1994,7008.12494151017,2148000,0,-1395.25139664804,9956
"1179","Oman",1995,7131.92762711791,2204000,0,4110.25408348457,11090
"1180","Oman",1996,6652.9640799262,2237000,0,842.199374161824,11933
"1181","Oman",1997,6776.94464155943,2250000,0,857.333333333333,12497
"1182","Oman",1998,7237.93950943594,2252000,0,858.792184724689,11190
"1183","Oman",1999,9116.60524207564,2255000,0,4804.43458980044,13742
"1184","Oman",2000,9494.92991425468,2268000,0,14129.188712522,18742
"1185","Oman",2001,8760.7550817938,2295000,0,5210.89324618736,19965
"1186","Oman",2002,10807.0080178416,2335000,0,4779.44325481799,20331
"1187","Oman",2003,13423.0867905655,2386000,0,2067.89606035205,22826
"1188","Oman",2004,11280.134200198,2446000,0,-4144.3172526574,27859
"1189","Oman",2005,11735.004452885,2511000,0,10706.4914376742,29806
"1190","Oman",2006,15128.3910516404,2581000,0,5710.96474234793,39058
"1191","Oman",2007,16422.0140658297,2657000,0,-196.085811065111,42888
"1192","Oman",2008,15307.398924758,2751000,0,10991.6394038531,50637
"1193","Oman",2009,14087.1198964164,2876000,0,131.432545201669,41592
"1194","Oman",2010,15373.2606137307,3041000,0,11744.163104242,43260
"1195","Oman",2011,16383.622955644,3251000,0,6821.59335589049,44454
"1196","Oman",2012,16778.3429605294,3498000,0,6527.15837621498,44308
"1197","Oman",2013,16233.9358003746,3765000,0.001,8886.3213811421,41970
"1198","Oman",2014,15001.1882352256,4027000,0.001,-351.626520983362,37748
"1199","Oman",2015,15125.9868560565,4267000,0.003,4193.34426997891,37096
"1200","Oman",2016,13989.7778745561,4479000,0.003,280.866264791248,36883
"1201","Pakistan",1993,659.138687409022,117087000,16.362,350.645246696901,2512
"1202","Pakistan",1994,698.049377502828,120363000,15.512,103.885745619501,2502
"1203","Pakistan",1995,675.530046786285,123777000,15.541,196.215775144009,2584
"1204","Pakistan",1996,734.496972137472,127349000,15.909,247.72083015964,2603
"1205","Pakistan",1997,715.624223770538,131057000,12.213,-234.310261947092,2554
"1206","Pakistan",1998,717.442087334718,134843008,14.898,337.570339575931,2612
"1207","Pakistan",1999,716.973450832622,138624992,12.713,88.4111863465427,2624
"1208","Pakistan",2000,740.588814616257,142344000,10.694,30.3630641263418,2608
"1209","Pakistan",2001,733.851620943347,145978000,10.763,108.886270533916,2575
"1210","Pakistan",2002,754.955834405213,149550000,11.495,158.696088264794,2648
"1211","Pakistan",2003,767.446738830894,153092992,12.593,365.228997549411,2717
"1212","Pakistan",2004,829.537428691642,156664992,11.965,435.464229302741,2892
"1213","Pakistan",2005,840.629282984436,160304000,12.889,200.905779019862,3162
"1214","Pakistan",2006,876.259721987166,164023008,11.963,203.825063371597,3408
"1215","Pakistan",2007,928.705222003521,167808000,11.707,271.41733409611,3559
"1216","Pakistan",2008,905.081020773196,171648992,9.979,-52.9044761299851,3761
"1217","Pakistan",2009,884.308016154127,175526000,10.296,83.5488759500017,3901
"1218","Pakistan",2010,924.225787434134,179424992,10.571,29.5053656739191,4133
"1219","Pakistan",2011,916.185889630537,183340000,10.798,24.5009272390095,4464
"1220","Pakistan",2012,888.134515286834,187280000,4.061,-554.378470739,4568
"1221","Pakistan",2013,894.405994273006,191260992,16.054,1184.31363150098,4676
"1222","Pakistan",2014,914.135359917169,195304992,11.003,-413.983273914473,4876
"1223","Pakistan",2015,925.158319337298,199427008,10.744,220.306168360105,5056
"1224","Pakistan",2016,965.786859367966,203631008,10.64,406.563817628404,5250
"1225","Peru",1993,1003.01009841481,23408000,29.855,631.835269993165,3612
"1226","Peru",1994,969.324052388821,23851000,29.642,521.277933839252,4129
"1227","Peru",1995,974.616836818296,24299000,27.628,474.463969710688,4541
"1228","Peru",1996,976.974525304455,24754000,27.497,223.883008806658,4687
"1229","Peru",1997,1080.70308939611,25211000,27.073,36.8489944865337,4927
"1230","Peru",1998,1074.59730214341,25658000,28.121,79.7022371190272,4758
"1231","Peru",1999,1117.67625630722,26078000,28.792,232.379783725746,4694
"1232","Peru",2000,1136.7439395789,26460000,31.123,330.801209372638,4777
"1233","Peru",2001,1004.83867545525,26799000,34.09,68.3234449046606,4756
"1234","Peru",2002,993.711354138734,27101000,33.913,153.979557949891,5009
"1235","Peru",2003,953.697247701453,27372000,35.136,-39.7121145696332,5257
"1236","Peru",2004,1142.32351004872,27624000,30.925,232.22560092673,5616
"1237","Peru",2005,1318.20176407035,27866000,30.458,307.3638125314,6181
"1238","Peru",2006,1005.71876707456,28102000,32.689,156.963917158921,6936
"1239","Peru",2007,1218.49568817061,28333000,29.66,544.982882151555,7607
"1240","Peru",2008,1423.89484658089,28562000,26.702,434.563405923955,8272
"1241","Peru",2009,1778.46216447422,28793000,27.015,208.314520890494,8248
"1242","Peru",2010,1968.80747940782,29028000,24.249,871.331128565523,9309
"1243","Peru",2011,1673.00281617093,29264000,22.904,1097.56014215418,10044
"1244","Peru",2012,1835.35585412201,29507000,23.024,88.7924899176466,10493
"1245","Peru",2013,1533.39620345495,29774000,23.055,244.878081547659,10783
"1246","Peru",2014,1667.6052280049,30090000,22.882,226.520438683948,10961
"1247","Peru",2015,1690.46739808857,30471000,22.662,662.006497981688,11215
"1248","Peru",2016,1821.03409315087,30926000,21.493,587.822544137619,11540
"1249","Philippines",1993,734.738721328529,66594000,14.024,128.299846833048,3925
"1250","Philippines",1994,793.81858268402,68181000,15.038,253.135037620451,4293
"1251","Philippines",1995,859.061964077196,69784000,13.705,374.928350338186,4636
"1252","Philippines",1996,857.870670054799,71402000,13.979,310.719587686619,4961
"1253","Philippines",1997,959.354381786585,73031000,12.741,271.939313442237,4834
"1254","Philippines",1998,914.036844963841,74672000,13.183,84.958217270195,4347
"1255","Philippines",1999,893.230189236235,76326000,17.065,233.917668946362,4147
"1256","Philippines",2000,927.612965051597,77992000,18.026,25.9642014565596,4187
"1257","Philippines",2001,882.413460732059,79673000,16.419,-124.78505892837,4133
"1258","Philippines",2002,862.226806684759,81365000,16.167,-36.6005039021692,4121
"1259","Philippines",2003,845.430391311158,83052000,15.885,135.613832297838,4153
"1260","Philippines",2004,859.047981804742,84711000,16.296,153.333097236486,4197
"1261","Philippines",2005,848.774341518293,86326000,15.773,-36.6980979079304,4268
"1262","Philippines",2006,756.885541815994,87889000,18.061,-45.4891966002571,4422
"1263","Philippines",2007,791.50019670852,89405000,15.883,80.9909960293049,4683
"1264","Philippines",2008,850.36547205995,90902000,16.73,160.31550460936,4898
"1265","Philippines",2009,827.715971121406,92414000,16.105,2.23992035838726,5033
"1266","Philippines",2010,882.770012648619,93967000,13.705,38.0346291783286,5449
"1267","Philippines",2011,876.254127681938,95570000,14.876,119.985351051585,5851
"1268","Philippines",2012,909.413843801033,97213000,14.986,127.390369600774,5984
"1269","Philippines",2013,969.632424402021,98872000,13.318,228.335625859697,6393
"1270","Philippines",2014,1014.4947227237,100513000,12.525,188.871091301623,6592
"1271","Philippines",2015,1118.8125806271,102113000,12.019,399.018734147464,6870
"1272","Philippines",2016,1150.81687869619,103664000,11.47,408.74363327674,7223
"1273","Poland",1993,9532.38702052045,38301000,0.38,-18.7201378554085,8704
"1274","Poland",1994,9395.76566469375,38389000,0.458,-1251.76482846649,9379
"1275","Poland",1995,9423.60281673001,38459000,0.49,675.602589770925,10348
"1276","Poland",1996,9775.15717055738,38510000,0.493,1441.08023889899,10830
"1277","Poland",1997,9541.11216791195,38545000,0.514,-291.633156051369,11637
"1278","Poland",1998,8778.55234878598,38564000,0.638,-1226.81775749404,12188
"1279","Poland",1999,8526.48313166518,38568000,0.604,-568.917237087741,12902
"1280","Poland",2000,8252.78938408031,38557000,0.637,-1692.48126150893,13207
"1281","Poland",2001,8164.95278069731,38530000,0.761,-155.800674798858,13286
"1282","Poland",2002,7968.40065957289,38489000,0.759,-284.938553872535,13713
"1283","Poland",2003,8309.74979099021,38442000,0.626,874.382186150565,13678
"1284","Poland",2004,8427.14326408313,38400000,0.816,227.65625,14183
"1285","Poland",2005,8405.13670030997,38369000,1.029,657.640282519743,14724
"1286","Poland",2006,8750.05173474287,38354000,1.125,1407.70193460917,15415
"1287","Poland",2007,8749.09036808385,38353000,1.402,-14.3665423826037,17025
"1288","Poland",2008,8571.20298412284,38357000,1.998,675.104935213911,17677
"1289","Poland",2009,8222.29262450533,38352000,2.759,-866.473717146433,18984
"1290","Poland",2010,8699.73186201098,38330000,3.092,2022.04539525176,20495
"1291","Poland",2011,8697.76714479641,38287000,3.6,308.642620210515,21837
"1292","Poland",2012,8515.3814448811,38227000,4.621,-661.469641876161,23037
"1293","Poland",2013,8419.53838270806,38158000,4.607,84.0714922165732,23627
"1294","Poland",2014,8106.86840505703,38091000,5.369,-941.508492819826,24356
"1295","Poland",2015,8212.98711308764,38034000,5.89,467.976021454488,25310
"1296","Poland",2016,8503.78698251697,37989000,5.424,1213.56182052699,26002
"1297","Portugal",1993,5014.50154614501,9997000,12.371,1622.48674602381,15671
"1298","Portugal",1994,5065.52702501305,10045000,14.725,1337.0831259333,16791
"1299","Portugal",1995,5435.92832504847,10091000,10.808,1528.49073431771,16950
"1300","Portugal",1996,5146.89564825414,10134000,17.706,2390.5664101046,17194
"1301","Portugal",1997,5422.78761185271,10175000,15.711,-45.1105651105651,18536
"1302","Portugal",1998,5841.86981940049,10214000,14.309,2243.09770902683,19412
"1303","Portugal",1999,6562.66786258862,10255000,8.518,-781.667479278401,20547
"1304","Portugal",2000,6422.06578065221,10297000,12.295,1984.0730309799,21497
"1305","Portugal",2001,6359.18696261884,10341000,14.75,1112.85175514941,21556
"1306","Portugal",2002,6701.75080730072,10386000,9.099,-1731.85056807241,21739
"1307","Portugal",2003,6182.8808530022,10430000,16.086,2694.72674976031,21398
"1308","Portugal",2004,6424.86638050502,10471000,11.308,-1895.04345334734,21135
"1309","Portugal",2005,6619.16137798912,10508000,7.504,-1057.95584316711,22812
"1310","Portugal",2006,6148.96541773148,10543000,14.623,1613.01337380252,23852
"1311","Portugal",2007,5895.11367152608,10573000,15.163,380.119171474511,25004
"1312","Portugal",2008,5660.68556754947,10595000,14.195,-1353.09108069844,24575
"1313","Portugal",2009,5388.46862033766,10604000,17.738,1141.45605431913,25078
"1314","Portugal",2010,4995.92407158275,10596000,25.977,3875.14156285391,25589
"1315","Portugal",2011,4895.1389008444,10569000,23.118,-2381.01996404579,25133
"1316","Portugal",2012,4742.04277159421,10526000,20.344,-3555.57666730002,25743
"1317","Portugal",2013,4594.02048909694,10473000,27.549,4753.93869951303,25862
"1318","Portugal",2014,4605.86380054475,10418000,29.067,650.028796314072,26717
"1319","Portugal",2015,5032.38399036289,10368000,23.005,-1875.96450617284,27255
"1320","Portugal",2016,4878.47159369445,10326000,28.061,3266.31803215185,27726
"1321","Qatar",1993,61846.2615589672,501000,0,18810.379241517,26626
"1322","Qatar",1994,60560.8953420129,507000,0,2560.15779092702,26132
"1323","Qatar",1995,61826.7860135466,513000,0,1929.82456140351,27458
"1324","Qatar",1996,61575.0591163947,523000,0,-79135.7552581262,26734
"1325","Qatar",1997,69894.4429438146,535000,0,15076.6355140187,34028
"1326","Qatar",1998,58462.0350422501,552000,0,16166.6666666667,33370
"1327","Qatar",1999,54861.5570790567,570000,0,28114.0350877193,44340
"1328","Qatar",2000,58388.7917216329,592000,0,-31445.9459459459,66021
"1329","Qatar",2001,67015.481692401,615000,0,-5551.21951219512,65254
"1330","Qatar",2002,63497.5597061221,641000,0,26489.8595943838,66101
"1331","Qatar",2003,60556.2418735336,682000,0,26906.1583577713,84196
"1332","Qatar",2004,56720.2257345152,753000,0,38042.4966799469,96865
"1333","Qatar",2005,58601.2475064174,865000,0,34011.5606936416,115017
"1334","Qatar",2006,61775.3347265689,1023000,0,11742.9130009775,123960
"1335","Qatar",2007,51641.5819820267,1218000,0,18156.8144499179,126927
"1336","Qatar",2008,44716.1420385612,1437000,0,19046.6249130132,145029
"1337","Qatar",2009,41448.2727696542,1655000,0,1784.89425981873,112421
"1338","Qatar",2010,38749.9523260952,1856000,0,25418.1034482759,123057
"1339","Qatar",2011,39119.6332081094,2036000,0.077,26106.0903732809,155533
"1340","Qatar",2012,42449.6303979376,2196000,0.068,23894.3533697632,156144
"1341","Qatar",2013,36008.7624433396,2337000,0.064,14260.162601626,148807
"1342","Qatar",2014,43097.1543041954,2459000,0.061,14346.4823098821,138683
"1343","Qatar",2015,41225.8018823765,2566000,0.054,22903.7412314887,139542
"1344","Qatar",2016,38510.0526112201,2654000,0.056,-5434.81537302185,139783
"1345","Romania",1993,5282.7347795706,23257000,6.656,-545.169196370985,6044
"1346","Romania",1994,5278.00760853703,23116000,7.212,-1282.7478802561,6331
"1347","Romania",1995,5529.44218081937,22965000,8.403,2587.85107772698,6694
"1348","Romania",1996,5703.20746031457,22806000,7.979,-90.8532842234499,6863
"1349","Romania",1997,5431.45667645639,22638000,9.361,-555.791147627882,6880
"1350","Romania",1998,4786.42466378569,22466000,11.044,-1832.6359832636,6833
"1351","Romania",1999,4069.86887826061,22298000,12.167,-2669.61162436093,7091
"1352","Romania",2000,4310.7645931053,22137000,9.836,-418.48488955143,7430
"1353","Romania",2001,4562.55352888849,21989000,9.756,217.199508845332,8344
"1354","Romania",2002,4653.75867491048,21853000,10.044,866.059579920377,8776
"1355","Romania",2003,4846.27461837318,21720000,8.237,-420.902394106814,9142
"1356","Romania",2004,4830.58031964865,21578000,9.846,1192.18648623598,10032
"1357","Romania",2005,4793.42340328464,21417000,11.964,463.790446841294,10347
"1358","Romania",2006,4947.02329456364,21234000,10.574,211.312046717529,11897
"1359","Romania",2007,5081.67997411007,21034000,9.489,-844.299705239136,13566
"1360","Romania",2008,5049.87993944624,20830000,10.129,586.797887662026,15620
"1361","Romania",2009,4244.66343115233,20638000,10.409,-2951.93332687276,15779
"1362","Romania",2010,4104.23236170456,20472000,13.406,729.191090269637,16393
"1363","Romania",2011,4412.51211296881,20337000,10.433,-47.8930029011161,17174
"1364","Romania",2012,4278.13729265903,20227000,9.863,-991.447075690908,18604
"1365","Romania",2013,3833.50331185954,20133000,14.111,-695.872448219342,18919
"1366","Romania",2014,3870.35335826586,20036000,16.974,1284.0886404472,19693
"1367","Romania",2015,3903.14644397185,19925000,17.567,188.908406524467,20549
"1368","Romania",2016,3828.93328273072,19796000,17.972,-27.3792685390988,18913
"1369","Russia",1993,12533.5166485248,148374000,5.453,-4342.32412686859,14117
"1370","Russia",1994,11065.4003047649,148348992,6.034,-5625.40391241755,11938
"1371","Russia",1995,10882.4825566142,148227008,6.39,-2906.94662068602,11133
"1372","Russia",1996,10676.181373238,148020992,5.811,-2162.26087715991,8541
"1373","Russia",1997,9986.39919291363,147730000,6.271,-2677.25580450822,8320
"1374","Russia",1998,9896.09905598778,147360992,6.325,-157.992964651052,7616
"1375","Russia",1999,10116.3292195711,146916000,6.325,974.168912848158,7421
"1376","Russia",2000,10049.0735676115,146404992,6.354,1099.42289399531,8604
"1377","Russia",2001,10338.8011954639,145831008,6.588,1037.87254902606,8892
"1378","Russia",2002,10299.8984204376,145216000,6.131,-360.862439400617,9248
"1379","Russia",2003,10549.9867145497,144611008,5.735,1051.51054614044,10121
"1380","Russia",2004,10624.4200941611,144080992,6.379,665.077319845216,11526
"1381","Russia",2005,10772.4033647319,143672000,6.235,-64.1391502867643,13406
"1382","Russia",2006,11204.2398071247,143403008,5.964,2358.897520476,15409
"1383","Russia",2007,11201.3854450571,143266000,6.018,424.392388982731,17799
"1384","Russia",2008,11429.0538824691,143248992,5.543,36.8519172546777,20022
"1385","Russia",2009,10669.5042738454,143327008,6.129,-2601.46364040474,17864
"1386","Russia",2010,11245.7079980587,143479008,5.6,2027.55095714071,20255
"1387","Russia",2011,11600.528453063,143703008,5.279,1728.05707727426,23130
"1388","Russia",2012,11662.883180918,143994000,5.246,176.535133408336,23827
"1389","Russia",2013,11213.8186313496,144324992,5.852,-529.866649845371,23881
"1390","Russia",2014,11182.2368865772,144664992,5.56,168.167845334689,23798
"1391","Russia",2015,11190.7987311959,144984992,5.468,-958.002604848921,23118
"1392","Russia",2016,11135.1070619069,145275008,5.845,1455.65299160059,23064
"1393","Saudi Arabia",1993,17639.3280861015,17763000,0,1187.52462984856,18556
"1394","Saudi Arabia",1994,16881.1489870758,18214000,0,8604.26045898759,16883
"1395","Saudi Arabia",1995,12592.5246678661,18639000,0,-1586.72675572724,16412
"1396","Saudi Arabia",1996,13568.5429899517,19034000,0,2026.47893243669,17027
"1397","Saudi Arabia",1997,11119.5311985408,19407000,0,1119.28685525841,16827
"1398","Saudi Arabia",1998,10475.1815087865,19783000,0,3148.00586362028,15446
"1399","Saudi Arabia",1999,11189.7242300336,20195000,0,1132.90418420401,17375
"1400","Saudi Arabia",2000,14341.5325121913,20664000,0,2876.93573364305,20129
"1401","Saudi Arabia",2001,13987.4022814425,21203000,0,4124.55784558789,18761
"1402","Saudi Arabia",2002,14936.0778190693,21805000,0,2708.09447374455,20208
"1403","Saudi Arabia",2003,14539.65864574,22457000,0,3910.05031838625,21012
"1404","Saudi Arabia",2004,17057.225338693,23133000,0,5760.47205291143,24468
"1405","Saudi Arabia",2005,16621.3788872529,23816000,0,4704.27443735304,28910
"1406","Saudi Arabia",2006,17605.1909411598,24498000,0,2830.72087517348,31838
"1407","Saudi Arabia",2007,15346.7201668353,25185000,0,3253.88127853881,33516
"1408","Saudi Arabia",2008,16699.6179765168,25889000,0,6870.33102862219,39887
"1409","Saudi Arabia",2009,17493.2147466363,26630000,0,4344.31092752535,34644
"1410","Saudi Arabia",2010,18880.2723240063,27421000,0,7929.57951934648,39370
"1411","Saudi Arabia",2011,17605.0307755318,28268000,0.001,2828.39252865431,48470
"1412","Saudi Arabia",2012,19316.7378970612,29155000,0.002,5275.93894700737,49983
"1413","Saudi Arabia",2013,17995.648610097,30052000,0.004,373.386130706775,48106
"1414","Saudi Arabia",2014,19468.1264293121,30917000,0.004,6329.23634246531,46824
"1415","Saudi Arabia",2015,19575.0979619761,31718000,0.011,2911.09149378902,47737
"1416","Saudi Arabia",2016,19466.4243912489,32443000,0.011,1221.40369263015,47474
"1417","Singapore",1993,15387.5114436241,3306000,0.209,8355.7168784029,17883
"1418","Singapore",1994,17958.0096728232,3416000,0.182,13721.3114754098,19242
"1419","Singapore",1995,11866.6444386378,3526000,0.175,4497.16392512762,20003
"1420","Singapore",1996,13564.9332025045,3638000,0.173,971.96261682243,20912
"1421","Singapore",1997,15477.5463989398,3752000,0.165,5416.84434968017,23919
"1422","Singapore",1998,12524.3228793346,3861000,0.163,1478.63247863248,29032
"1423","Singapore",1999,12609.4863248669,3955000,0.164,-1057.64854614412,29560
"1424","Singapore",2000,12126.1606066875,4029000,0.154,7120.37726482998,39287
"1425","Singapore",2001,12127.0789094405,4077000,0.26,14862.6441010547,35420
"1426","Singapore",2002,11494.3227632284,4104000,0.263,-2161.79337231969,38444
"1427","Singapore",2003,7530.29139835406,4129000,0.289,-6589.24679099056,34843
"1428","Singapore",2004,6811.33828106296,4177000,0.248,13326.5501556141,40944
"1429","Singapore",2005,7110.70229723394,4266000,0.234,6214.01781528364,48335
"1430","Singapore",2006,6990.89868241708,4402000,0.21,12510.9041344843,57244
"1431","Singapore",2007,4348.14937759336,4579000,0.202,9732.47433937541,61178
"1432","Singapore",2008,7559.6850921273,4776000,0.199,8686.34840871022,50435
"1433","Singapore",2009,11796.7964566137,4967000,0.187,10484.5983491041,51138
"1434","Singapore",2010,11356.9004092769,5131000,0.193,10834.145390762,61827
"1435","Singapore",2011,8876.01215805471,5264000,0.191,6024.12613981763,61672
"1436","Singapore",2012,9303.65282175452,5369000,0.199,669.398398211958,61905
"1437","Singapore",2013,10279.8914558122,5454000,0.216,3392.18921892189,61755
"1438","Singapore",2014,10242.0933767644,5526000,0.223,4455.48317046688,67105
"1439","Singapore",2015,10980.2060085837,5592000,0.234,9961.01573676681,67110
"1440","Singapore",2016,6633.30456314114,5654000,0.232,6231.69437566325,67180
"1441","Slovakia",1993,8683.16379095221,5347000,4.615,260.70693847017,11775
"1442","Slovakia",1994,8171.98788301801,5363000,5.892,408.353533470073,12158
"1443","Slovakia",1995,8235.76159067343,5375000,6.511,208.744186046512,12862
"1444","Slovakia",1996,8194.62571358054,5385000,5.597,-140.018570102136,13551
"1445","Slovakia",1997,8208.96379650999,5391000,5.482,-887.404934149508,14041
"1446","Slovakia",1998,8157.84396080473,5395000,5.696,667.284522706209,13798
"1447","Slovakia",1999,7991.6846009833,5398000,5.926,1295.47980733605,13196
"1448","Slovakia",2000,7635.57743117815,5399000,5.923,3056.12150398222,13818
"1449","Slovakia",2001,8022.29923969257,5400000,6.299,1557.59259259259,14770
"1450","Slovakia",2002,7787.19724529666,5400000,6.624,915.185185185185,15208
"1451","Slovakia",2003,7847.79370110275,5400000,4.242,-2386.66666666667,15107
"1452","Slovakia",2004,7939.81755536904,5399000,5.134,-1237.08094091498,15335
"1453","Slovakia",2005,7936.79725767299,5399000,5.49,2655.30653824782,16904
"1454","Slovakia",2006,7892.96969502724,5399000,5.812,-1403.96369698092,18307
"1455","Slovakia",2007,7594.73730358491,5399000,6.316,-3847.74958325616,20526
"1456","Slovakia",2008,7668.81533030269,5399000,5.815,1787.18281163178,21876
"1457","Slovakia",2009,6971.6497194009,5401000,6.848,-4656.35993334568,21688
"1458","Slovakia",2010,7124.24366835907,5404000,7.441,2829.20059215396,22555
"1459","Slovakia",2011,7037.54274038311,5409000,6.461,-1714.73470142355,22483
"1460","Slovakia",2012,6644.37327728559,5415000,7.403,-1024.19205909511,23118
"1461","Slovakia",2013,6560.38807382054,5422000,8.343,1293.24972334932,23797
"1462","Slovakia",2014,6196.04138398194,5429000,9.031,-2615.76717627556,24964
"1463","Slovakia",2015,6340.48045876086,5436000,8.756,9.74981604120676,25896
"1464","Slovakia",2016,6411.88851901831,5442000,9.07,60.8232267548695,26713
"1465","Slovenia",1993,7148.15365082257,2001000,12.797,363.818090954523,15802
"1466","Slovenia",1994,7339.67628223918,1995000,13.476,3515.28822055138,16925
