"","Country Name","Indicator Name","Year","Value"
"3508","India","Oil",1986,2.44313615715611
"3509","India","CO2_emissions",1986,567.432325369937
"3510","India","Renewables",1986,8.662
"3511","Indonesia","Biomass",1986,0
"3512","Indonesia","Hydro",1986,26.4575005642201
"3513","Indonesia","Solar",1986,0
"3514","Indonesia","Wind",1986,0
"3515","Indonesia","Coal",1986,0.359563400525022
"3516","Indonesia","Gas",1986,2.89283499827764
"3517","Indonesia","Oil",1986,6.10152075142243
"3518","Indonesia","CO2_emissions",1986,725.566204566976
"3519","Indonesia","Renewables",1986,2.751
"3520","Iran","Biomass",1986,0
"3521","Iran","Hydro",1986,143.118148599269
"3522","Iran","Solar",1986,0
"3523","Iran","Wind",1986,0
"3524","Iran","Coal",1986,0.80937830499391
"3525","Iran","Gas",1986,6.80059053003589
"3526","Iran","Oil",1986,35.1293202252706
"3527","Iran","CO2_emissions",1986,2995.04753366284
"3528","Iran","Renewables",1986,3.24
"3529","Iraq","Biomass",1986,0
"3530","Iraq","Hydro",1986,37.7121307353866
"3531","Iraq","Solar",1986,0
"3532","Iraq","Wind",1986,0
"3533","Iraq","Coal",1986,0
"3534","Iraq","Gas",1986,3.3318667504714
"3535","Iraq","Oil",1986,31.8225317472114
"3536","Iraq","CO2_emissions",1986,2968.54513250046
"3537","Iraq","Renewables",1986,1.061
"3538","Ireland","Biomass",1986,0
"3539","Ireland","Hydro",1986,261.311149032992
"3540","Ireland","Solar",1986,0
"3541","Ireland","Wind",1986,0
"3542","Ireland","Coal",1986,32.6156006825939
"3543","Ireland","Gas",1986,15.1667662116041
"3544","Ireland","Oil",1986,59.5070170648464
"3545","Ireland","CO2_emissions",1986,8119.86918568027
"3546","Ireland","Renewables",1986,2.378
"3547","Israel","Biomass",1986,0
"3548","Israel","Hydro",1986,1.46305779078274
"3549","Israel","Solar",1986,0
"3550","Israel","Wind",1986,0
"3551","Israel","Coal",1986,20.939104608632
"3552","Israel","Gas",1986,0.332976948422458
"3553","Israel","Oil",1986,70.4724779322117
"3554","Israel","CO2_emissions",1986,6424.79310827804
"3555","Israel","Renewables",1986,0.016
"3556","Italy","Biomass",1986,61.4382984697459
"3557","Italy","Hydro",1986,721.184894005335
"3558","Italy","Solar",1986,0
"3559","Italy","Wind",1986,0
"3560","Italy","Coal",1986,10.8880017548786
"3561","Italy","Gas",1986,20.8338375684403
"3562","Italy","Oil",1986,64.6815107925032
"3563","Italy","CO2_emissions",1986,6373.51215598918
"3564","Italy","Renewables",1986,7.4
"3565","Japan","Biomass",1986,112.672203674832
"3566","Japan","Hydro",1986,659.673983135933
"3567","Japan","Solar",1986,0
"3568","Japan","Wind",1986,0
"3569","Japan","Coal",1986,23.3050003317307
"3570","Japan","Gas",1986,11.9781012863746
"3571","Japan","Oil",1986,74.45144423675
"3572","Japan","CO2_emissions",1986,7446.49136870293
"3573","Japan","Renewables",1986,5.898
"3574","Kazakhstan","Biomass",1986,0
"3575","Kazakhstan","Hydro",1986,301.633179839778
"3576","Kazakhstan","Solar",1986,0
"3577","Kazakhstan","Wind",1986,0
"3578","Kazakhstan","Coal",1986,105.814879707311
"3579","Kazakhstan","Gas",1986,24.8105468996404
"3580","Kazakhstan","Oil",1986,51.0688356771983
"3581","Kazakhstan","CO2_emissions",1986,15561.5539235846
"3582","Kazakhstan","Renewables",1986,1.633
"3583","Kuwait","Biomass",1986,0
"3584","Kuwait","Hydro",1986,0
"3585","Kuwait","Solar",1986,0
"3586","Kuwait","Wind",1986,0
"3587","Kuwait","Coal",1986,0
"3588","Kuwait","Gas",1986,106.968340611354
"3589","Kuwait","Oil",1986,178.412844978166
"3590","Kuwait","CO2_emissions",1986,19230.4941745757
"3591","Kuwait","Renewables",1986,0
"3592","Latvia","Biomass",1986,0
"3593","Latvia","Hydro",1986,1153.25618754804
"3594","Latvia","Solar",1986,0
"3595","Latvia","Wind",1986,0
"3596","Latvia","Coal",1986,14.741333405073
"3597","Latvia","Gas",1986,30.5353948290287
"3598","Latvia","Oil",1986,79.0980452120296
"3599","Latvia","CO2_emissions",1986,6898.74949150802
"3600","Latvia","Renewables",1986,8.486
"3601","Lithuania","Biomass",1986,0
"3602","Lithuania","Hydro",1986,106.980467445743
"3603","Lithuania","Solar",1986,0
"3604","Lithuania","Wind",1986,0
"3605","Lithuania","Coal",1986,11.0256127813022
"3606","Lithuania","Gas",1986,40.9467033307652
"3607","Lithuania","Oil",1986,85.8097061910729
"3608","Lithuania","CO2_emissions",1986,9458.16202313696
"3609","Lithuania","Renewables",1986,0.643
"3610","Luxembourg","Biomass",1986,46.070460704607
"3611","Luxembourg","Hydro",1986,233.308943089431
"3612","Luxembourg","Solar",1986,0
"3613","Luxembourg","Wind",1986,0
"3614","Luxembourg","Coal",1986,141.295990243902
"3615","Luxembourg","Gas",1986,30.6036243902439
"3616","Luxembourg","Oil",1986,133.029956639566
"3617","Luxembourg","CO2_emissions",1986,24736.1538958163
"3618","Luxembourg","Renewables",1986,0.908
"3619","Malaysia","Biomass",1986,0
"3620","Malaysia","Hydro",1986,256.831591910126
"3621","Malaysia","Solar",1986,0
"3622","Malaysia","Wind",1986,0
"3623","Malaysia","Coal",1986,0.618468960359013
"3624","Malaysia","Gas",1986,16.0801929693343
"3625","Malaysia","Oil",1986,24.4973240724635
"3626","Malaysia","CO2_emissions",1986,2499.46644857355
"3627","Malaysia","Renewables",1986,5.869
"3628","Mexico","Biomass",1986,43.7376770319205
"3629","Mexico","Hydro",1986,274.455856389894
"3630","Mexico","Solar",1986,0
"3631","Mexico","Wind",1986,0
"3632","Mexico","Coal",1986,1.81196922640756
"3633","Mexico","Gas",1986,11.3624908581328
"3634","Mexico","Oil",1986,34.5200018837926
"3635","Mexico","CO2_emissions",1986,3782.98079734394
"3636","Mexico","Renewables",1986,6.254
"3637","Morocco","Biomass",1986,0
"3638","Morocco","Hydro",1986,27.9808529155788
"3639","Morocco","Solar",1986,0
"3640","Morocco","Wind",1986,0
"3641","Morocco","Coal",1986,1.63791697127937
"3642","Morocco","Gas",1986,0.138955118537859
"3643","Morocco","Oil",1986,8.50518594429939
"3644","Morocco","CO2_emissions",1986,820.20068639272
"3645","Morocco","Renewables",1986,2.649
"3646","Netherlands","Biomass",1986,37.8870923540696
"3647","Netherlands","Hydro",1986,0.205535763222801
"3648","Netherlands","Solar",1986,0
"3649","Netherlands","Wind",1986,0.0685119210742669
"3650","Netherlands","Coal",1986,18.7722663743491
"3651","Netherlands","Gas",1986,94.2724033981913
"3652","Netherlands","Oil",1986,96.5771793106242
"3653","Netherlands","CO2_emissions",1986,9866.71387683012
"3654","Netherlands","Renewables",1986,0.179
"3655","New Zealand","Biomass",1986,536.078707406815
"3656","New Zealand","Hydro",1986,6716.62521875289
"3657","New Zealand","Solar",1986,0
"3658","New Zealand","Wind",1986,0
"3659","New Zealand","Coal",1986,15.9284741641337
"3660","New Zealand","Gas",1986,44.4510151158827
"3661","New Zealand","Oil",1986,43.7663269668091
"3662","New Zealand","CO2_emissions",1986,6974.5103734459
"3663","New Zealand","Renewables",1986,41.052
"3664","North America","Biomass",1986,163.447480445319
"3665","North America","Hydro",1986,2338.30230622678
"3666","North America","Solar",1986,0.0526985040550767
"3667","North America","Wind",1986,0.0194502246651398
"3668","North America","Coal",1986,68.7121167109205
"3669","North America","Gas",1986,69.1650617819579
"3670","North America","Oil",1986,141.343810011767
"3671","North America","CO2_emissions",1986,19624.3083717456
"3672","North America","Renewables",1986,7.743
"3673","Norway","Biomass",1986,6.23650755576877
"3674","Norway","Hydro",1986,23075.3178220197
"3675","Norway","Solar",1986,0
"3676","Norway","Wind",1986,0
"3677","Norway","Coal",1986,10.01446607148
"3678","Norway","Gas",1986,11.8503813864236
"3679","Norway","Oil",1986,99.2818172223555
"3680","Norway","CO2_emissions",1986,8402.60923210912
"3681","Norway","Renewables",1986,65.58
"3682","Oman","Biomass",1986,0
"3683","Oman","Hydro",1986,0
"3684","Oman","Solar",1986,0
"3685","Oman","Wind",1986,0
"3686","Oman","Coal",1986,0
"3687","Oman","Gas",1986,44.6458808456118
"3688","Oman","Oil",1986,27.9066156310058
"3689","Oman","CO2_emissions",1986,6293.96548089831
"3690","Oman","Renewables",1986,0
"3691","Pakistan","Biomass",1986,0
"3692","Pakistan","Hydro",1986,130.797344956152
"3693","Pakistan","Solar",1986,0
"3694","Pakistan","Wind",1986,0
"3695","Pakistan","Coal",1986,0.660020669012235
"3696","Pakistan","Gas",1986,2.98658404663131
"3697","Pakistan","Oil",1986,3.64759918080134
"3698","Pakistan","CO2_emissions",1986,515.240470052351
"3699","Pakistan","Renewables",1986,15.108
"3700","Peru","Biomass",1986,7.61245674740484
"3701","Peru","Hydro",1986,497.281265447355
"3702","Peru","Solar",1986,0
"3703","Peru","Wind",1986,0
"3704","Peru","Coal",1986,0.337123084527929
"3705","Peru","Gas",1986,1.00284602076125
"3706","Peru","Oil",1986,13.261843697479
"3707","Peru","CO2_emissions",1986,1075.29973895556
"3708","Peru","Renewables",1986,25.693
"3709","Philippines","Biomass",1986,99.9605416554569
"3710","Philippines","Hydro",1986,107.918572325352
"3711","Philippines","Solar",1986,0
"3712","Philippines","Wind",1986,0
"3713","Philippines","Coal",1986,0.660472111702986
"3714","Philippines","Gas",1986,0
"3715","Philippines","Oil",1986,6.00379895973455
"3716","Philippines","CO2_emissions",1986,520.576394584309
"3717","Philippines","Renewables",1986,23.776
"3718","Poland","Biomass",1986,9.85010706638116
"3719","Poland","Hydro",1986,41.4614561027837
"3720","Poland","Solar",1986,0
"3721","Poland","Wind",1986,0
"3722","Poland","Coal",1986,114.764939614561
"3723","Poland","Gas",1986,10.6012339400428
"3724","Poland","Oil",1986,19.3666341006424
"3725","Poland","CO2_emissions",1986,12094.4504901722
"3726","Poland","Renewables",1986,0.353
"3727","Portugal","Biomass",1986,61.0517831956478
"3728","Portugal","Hydro",1986,857.747330243804
"3729","Portugal","Solar",1986,0
"3730","Portugal","Wind",1986,0
"3731","Portugal","Coal",1986,6.11611928269192
"3732","Portugal","Gas",1986,0
"3733","Portugal","Oil",1986,41.8762764107395
"3734","Portugal","CO2_emissions",1986,3044.66991747771
"3735","Portugal","Renewables",1986,16.068
"3736","Qatar","Biomass",1986,0
"3737","Qatar","Hydro",1986,0
"3738","Qatar","Solar",1986,0
"3739","Qatar","Wind",1986,0
"3740","Qatar","Coal",1986,0
"3741","Qatar","Gas",1986,542.984924623115
"3742","Qatar","Oil",1986,236.562045226131
"3743","Qatar","CO2_emissions",1986,33334.1264250337
"3744","Qatar","Renewables",1986,0
"3745","Romania","Biomass",1986,0
"3746","Romania","Hydro",1986,466.450916936354
"3747","Romania","Solar",1986,0
"3748","Romania","Wind",1986,0
"3749","Romania","Coal",1986,27.3031751456311
"3750","Romania","Gas",1986,51.6434420194175
"3751","Romania","Oil",1986,29.4988626968716
"3752","Romania","CO2_emissions",1986,8700.81051319649
"3753","Romania","Renewables",1986,4.124
"3754","Russia","Biomass",1986,0
"3755","Russia","Hydro",1986,1141.22685141974
"3756","Russia","Solar",1986,0
"3757","Russia","Wind",1986,0
"3758","Russia","Coal",1986,59.1635753532379
"3759","Russia","Gas",1986,90.0567014787784
"3760","Russia","Oil",1986,74.2865510897628
"3761","Russia","CO2_emissions",1986,16392.8271028219
"3762","Russia","Renewables",1986,4.711
"3763","Saudi Arabia","Biomass",1986,0
"3764","Saudi Arabia","Hydro",1986,0
"3765","Saudi Arabia","Solar",1986,0
"3766","Saudi Arabia","Wind",1986,0
"3767","Saudi Arabia","Coal",1986,0
"3768","Saudi Arabia","Gas",1986,62.4793388429752
"3769","Saudi Arabia","Oil",1986,142.30660825751
"3770","Saudi Arabia","CO2_emissions",1986,14832.5773288479
"3771","Saudi Arabia","Renewables",1986,0
"3772","Singapore","Biomass",1986,30.7748008689356
"3773","Singapore","Hydro",1986,0
"3774","Singapore","Solar",1986,0
"3775","Singapore","Wind",1986,0
"3776","Singapore","Coal",1986,0.1063980782042
"3777","Singapore","Gas",1986,0
"3778","Singapore","Oil",1986,214.283523533671
"3779","Singapore","CO2_emissions",1986,12627.268790644
"3780","Singapore","Renewables",1986,0.143
"3781","Slovakia","Biomass",1986,0
"3782","Slovakia","Hydro",1986,322.487485560262
"3783","Slovakia","Solar",1986,0
"3784","Slovakia","Wind",1986,0
"3785","Slovakia","Coal",1986,63.1002510589141
"3786","Slovakia","Gas",1986,25.98043896804
"3787","Slovakia","Oil",1986,49.1222932229496
"3788","Slovakia","CO2_emissions",1986,11478.007552143
"3789","Slovakia","Renewables",1986,1.967
"3790","South Africa","Biomass",1986,0
"3791","South Africa","Hydro",1986,48.4535466921424
"3792","South Africa","Solar",1986,0
"3793","South Africa","Wind",1986,0
"3794","South Africa","Coal",1986,79.066048353819
"3795","South Africa","Gas",1986,0.227332837881415
"3796","South Africa","Oil",1986,17.6412925722474
"3797","South Africa","CO2_emissions",1986,9867.64000992194
"3798","South Africa","Renewables",1986,0.484
"3799","South Korea","Biomass",1986,0
"3800","South Korea","Hydro",1986,75.3636253483582
"3801","South Korea","Solar",1986,0
"3802","South Korea","Wind",1986,0
"3803","South Korea","Coal",1986,23.6709182115594
"3804","South Korea","Gas",1986,0.0620943075245365
"3805","South Korea","Oil",1986,29.5660554465043
"3806","South Korea","CO2_emissions",1986,4426.79828421672
"3807","South Korea","Renewables",1986,1.237
"3808","Spain","Biomass",1986,13.845995470455
"3809","Spain","Hydro",1986,681.850936792259
"3810","Spain","Solar",1986,0
"3811","Spain","Wind",1986,0
"3812","Spain","Coal",1986,20.0741414453366
"3813","Spain","Gas",1986,2.61264978381717
"3814","Spain","Oil",1986,47.2957246242536
"3815","Spain","CO2_emissions",1986,4866.99823710816
"3816","Spain","Renewables",1986,8.035
"3817","Sri Lanka","Biomass",1986,0
"3818","Sri Lanka","Hydro",1986,161.198122981291
"3819","Sri Lanka","Solar",1986,0
"3820","Sri Lanka","Wind",1986,0
"3821","Sri Lanka","Coal",1986,0.0200932719848863
"3822","Sri Lanka","Gas",1986,0
"3823","Sri Lanka","Oil",1986,2.99824579499055
"3824","Sri Lanka","CO2_emissions",1986,223.066699429621
"3825","Sri Lanka","Renewables",1986,34.814
"3826","Sweden","Biomass",1986,236.13595706619
"3827","Sweden","Hydro",1986,7266.90518783542
"3828","Sweden","Solar",1986,0
"3829","Sweden","Wind",1986,0.715563506261181
"3830","Sweden","Coal",1986,15.4901314003578
"3831","Sweden","Gas",1986,0.807055896291028
"3832","Sweden","Oil",1986,126.201774024219
"3833","Sweden","CO2_emissions",1986,7395.41116542479
"3834","Sweden","Renewables",1986,24.933
"3835","Switzerland","Biomass",1986,70.7554456975127
"3836","Switzerland","Hydro",1986,5083.46714479883
"3837","Switzerland","Solar",1986,0
"3838","Switzerland","Wind",1986,0
"3839","Switzerland","Coal",1986,2.80086513208713
"3840","Switzerland","Gas",1986,7.55677429321798
"3841","Switzerland","Oil",1986,88.3444195890622
"3842","Switzerland","CO2_emissions",1986,6526.43061218219
"3843","Switzerland","Renewables",1986,27.878
"3844","Taiwan","Biomass",1986,0.23170245398773
"3845","Taiwan","Hydro",1986,313.39066109407
"3846","Taiwan","Solar",1986,0
"3847","Taiwan","Wind",1986,0
"3848","Taiwan","Coal",1986,17.5204651435583
"3849","Taiwan","Gas",1986,2.09603986730061
"3850","Taiwan","Oil",1986,45.644832038609
"3851","Taiwan","CO2_emissions",1986,4775.61180191022
"3852","Taiwan","Renewables",1986,3.817
"3853","Thailand","Biomass",1986,0
"3854","Thailand","Hydro",1986,104.411098527746
"3855","Thailand","Solar",1986,0
"3856","Thailand","Wind",1986,0
"3857","Thailand","Coal",1986,1.22902144676477
"3858","Thailand","Gas",1986,2.36959410927818
"3859","Thailand","Oil",1986,9.37541672746412
"3860","Thailand","CO2_emissions",1986,929.093460166361
"3861","Thailand","Renewables",1986,7.448
"3862","Trinidad and Tobago","Biomass",1986,21.978021978022
"3863","Trinidad and Tobago","Hydro",1986,0
"3864","Trinidad and Tobago","Solar",1986,0
"3865","Trinidad and Tobago","Wind",1986,0
"3866","Trinidad and Tobago","Coal",1986,0
"3867","Trinidad and Tobago","Gas",1986,131.263060016906
"3868","Trinidad and Tobago","Oil",1986,55.4876542688081
"3869","Trinidad and Tobago","CO2_emissions",1986,14670.1997602514
"3870","Trinidad and Tobago","Renewables",1986,0.118
"3871","Turkey","Biomass",1986,0.869756029444034
"3872","Turkey","Hydro",1986,236.840950348102
"3873","Turkey","Solar",1986,0
"3874","Turkey","Wind",1986,0
"3875","Turkey","Coal",1986,10.9679143011032
"3876","Turkey","Gas",1986,0.287427636697321
"3877","Turkey","Oil",1986,16.4272206108241
"3878","Turkey","CO2_emissions",1986,2306.41412849998
"3879","Turkey","Renewables",1986,7.908
"3880","Turkmenistan","Biomass",1986,0
"3881","Turkmenistan","Hydro",1986,0.902527075812274
"3882","Turkmenistan","Solar",1986,0
"3883","Turkmenistan","Wind",1986,0
"3884","Turkmenistan","Coal",1986,4.05580505415162
"3885","Turkmenistan","Gas",1986,143.417143222261
"3886","Turkmenistan","Oil",1986,45.4135543322377
"3887","Turkmenistan","CO2_emissions",1986,13191.835310592
"3888","Turkmenistan","Renewables",1986,0.005
"3889","Ukraine","Biomass",1986,0
"3890","Ukraine","Hydro",1986,208.610008418662
"3891","Ukraine","Solar",1986,0
"3892","Ukraine","Wind",1986,0
"3893","Ukraine","Coal",1986,69.1274133022903
"3894","Ukraine","Gas",1986,63.2197813088376
"3895","Ukraine","Oil",1986,53.7425660844799
"3896","Ukraine","CO2_emissions",1986,13978.9805588707
"3897","Ukraine","Renewables",1986,1.061
"3898","United Arab Emirates","Biomass",1986,0
"3899","United Arab Emirates","Hydro",1986,0
"3900","United Arab Emirates","Solar",1986,0
"3901","United Arab Emirates","Wind",1986,0
"3902","United Arab Emirates","Coal",1986,0
"3903","United Arab Emirates","Gas",1986,298.325726141079
"3904","United Arab Emirates","Oil",1986,315.138282157676
"3905","United Arab Emirates","CO2_emissions",1986,32524.2639997452
"3906","United Arab Emirates","Renewables",1986,0
"3907","United Kingdom","Biomass",1986,0
"3908","United Kingdom","Hydro",1986,84.3603488845249
"3909","United Kingdom","Solar",1986,0.017870619218743
"3910","United Kingdom","Wind",1986,0
"3911","United Kingdom","Coal",1986,50.3011542911735
"3912","United Kingdom","Gas",1986,35.1096249668277
"3913","United Kingdom","Oil",1986,59.5060668223555
"3914","United Kingdom","CO2_emissions",1986,10058.8218208818
"3915","United Kingdom","Renewables",1986,0.54
"3916","United States","Biomass",1986,159.421620779523
"3917","United States","Hydro",1986,1223.31227946751
"3918","United States","Solar",1986,0.0583850788903448
"3919","United States","Wind",1986,0.0174298101105797
"3920","United States","Coal",1986,71.2635623140302
"3921","United States","Gas",1986,64.8959421446693
"3922","United States","Oil",1986,132.783394995356
"3923","United States","CO2_emissions",1986,18486.5721771352
"3924","United States","Renewables",1986,4.598
"3925","Uzbekistan","Biomass",1986,0
"3926","Uzbekistan","Hydro",1986,249.420663210197
"3927","Uzbekistan","Solar",1986,0
"3928","Uzbekistan","Wind",1986,0
"3929","Uzbekistan","Coal",1986,3.80898852406207
"3930","Uzbekistan","Gas",1986,58.361603549764
"3931","Uzbekistan","Oil",1986,27.4865227279129
"3932","Uzbekistan","CO2_emissions",1986,6341.8111776716
"3933","Uzbekistan","Renewables",1986,2.707
"3934","Venezuela","Biomass",1986,0
"3935","Venezuela","Hydro",1986,1415.65383749719
"3936","Venezuela","Solar",1986,0
"3937","Venezuela","Wind",1986,0
"3938","Venezuela","Coal",1986,0.468948927751519
"3939","Venezuela","Gas",1986,42.887521944632
"3940","Venezuela","Oil",1986,51.2116735046771
"3941","Venezuela","CO2_emissions",1986,6146.73804192241
"3942","Venezuela","Renewables",1986,13.021
"3943","Vietnam","Biomass",1986,0
"3944","Vietnam","Hydro",1986,22.5864449224644
"3945","Vietnam","Solar",1986,0
"3946","Vietnam","Wind",1986,0
"3947","Vietnam","Coal",1986,2.0767990496677
"3948","Vietnam","Gas",1986,0.0206340899605098
"3949","Vietnam","Oil",1986,1.50647471926557
"3950","Vietnam","CO2_emissions",1986,329.811602857243
"3951","Vietnam","Renewables",1986,5.898
"3952","World","Biomass",1986,17.2518825386683
"3953","World","Hydro",1986,404.504428768524
"3954","World","Solar",1986,0.00306090733390463
"3955","World","Wind",1986,0.0279869802217837
"3956","World","Coal",1986,17.6031680864136
"3957","World","Gas",1986,11.9162899320194
"3958","World","Oil",1986,25.2571284988835
"3959","World","CO2_emissions",1986,4111.61591161138
"3960","World","Renewables",1986,6.774
"3961","Africa","Biomass",1987,1.13365401844169
"3962","Africa","Hydro",1987,84.5183181750315
"3963","Africa","Solar",1987,0
"3964","Africa","Wind",1987,0
"3965","Africa","Coal",1987,5.13753917177606
"3966","Africa","Gas",1987,2.0057469810564
"3967","Africa","Oil",1987,6.4497658260943
"3968","Africa","CO2_emissions",1987,1190.53209737115
"3969","Africa","Renewables",1987,5.884
"3970","Algeria","Biomass",1987,0
"3971","Algeria","Hydro",1987,20.9893160595609
"3972","Algeria","Solar",1987,0
"3973","Algeria","Wind",1987,0
"3974","Algeria","Coal",1987,1.86322638176159
"3975","Algeria","Gas",1987,26.0887944813662
"3976","Algeria","Oil",1987,15.0063887440061
"3977","Algeria","CO2_emissions",1987,3528.37142234065
"3978","Algeria","Renewables",1987,0.486
"3979","Argentina","Biomass",1987,3.46834348730987
"3980","Argentina","Hydro",1987,700.391226269882
"3981","Argentina","Solar",1987,0
"3982","Argentina","Wind",1987,0
"3983","Argentina","Coal",1987,1.55152712962678
"3984","Argentina","Gas",1987,19.4337833504361
"3985","Argentina","Oil",1987,31.4911098640328
"3986","Argentina","CO2_emissions",1987,3675.31630865706
"3987","Argentina","Renewables",1987,11.428
"3988","Australia","Biomass",1987,29.042822715195
"3989","Australia","Hydro",1987,841.240561082618
"3990","Australia","Solar",1987,0
"3991","Australia","Wind",1987,0
"3992","Australia","Coal",1987,87.5054069084842
"3993","Australia","Gas",1987,33.2336728091966
"3994","Australia","Oil",1987,81.2196162370883
"3995","Australia","CO2_emissions",1987,15809.8142282971
"3996","Australia","Renewables",1987,4.131
"3997","Austria","Biomass",1987,118.577824322555
"3998","Austria","Hydro",1987,4632.54234847493
"3999","Austria","Solar",1987,0
"4000","Austria","Wind",1987,0
"4001","Austria","Coal",1987,21.1784264956146
"4002","Austria","Gas",1987,25.7715409896383
"4003","Austria","Oil",1987,59.7849511716193
"4004","Austria","CO2_emissions",1987,7510.80733202667
"4005","Austria","Renewables",1987,30.802
"4006","Azerbaijan","Biomass",1987,0
"4007","Azerbaijan","Hydro",1987,116.688060351081
"4008","Azerbaijan","Solar",1987,0
"4009","Azerbaijan","Wind",1987,0
"4010","Azerbaijan","Coal",1987,0.558806905556361
"4011","Azerbaijan","Gas",1987,75.9967249062471
"4012","Azerbaijan","Oil",1987,50.0474206245081
"4013","Azerbaijan","CO2_emissions",1987,7986.2009804263
"4014","Azerbaijan","Renewables",1987,0.913
"4015","Bangladesh","Biomass",1987,0
"4016","Bangladesh","Hydro",1987,5.4039364070617
"4017","Bangladesh","Solar",1987,0
"4018","Bangladesh","Wind",1987,0
"4019","Bangladesh","Coal",1987,0.0509635933563985
"4020","Bangladesh","Gas",1987,1.28525189237386
"4021","Bangladesh","Oil",1987,0.788156787323222
"4022","Bangladesh","CO2_emissions",1987,123.336400447037
"4023","Bangladesh","Renewables",1987,2.481
"4024","Belarus","Biomass",1987,0
"4025","Belarus","Hydro",1987,1.99481348493916
"4026","Belarus","Solar",1987,0
"4027","Belarus","Wind",1987,0
"4028","Belarus","Coal",1987,9.59085802154399
"4029","Belarus","Gas",1987,35.7427078975195
"4030","Belarus","Oil",1987,124.346945875476
"4031","Belarus","CO2_emissions",1987,11959.3164820458
"4032","Belarus","Renewables",1987,0.012
"4033","Belgium","Biomass",1987,14.2828404747536
"4034","Belgium","Hydro",1987,43.1502715751358
"4035","Belgium","Solar",1987,0
"4036","Belgium","Wind",1987,0.603500301750151
"4037","Belgium","Coal",1987,38.3801366349234
"4038","Belgium","Gas",1987,30.784490042245
"4039","Belgium","Oil",1987,96.6258540535104
"4040","Belgium","CO2_emissions",1987,10318.8312428538
"4041","Belgium","Renewables",1987,0.278
"4042","Brazil","Biomass",1987,25.3080183028484
"4043","Brazil","Hydro",1987,1317.32106861994
"4044","Brazil","Solar",1987,0
"4045","Brazil","Wind",1987,0
"4046","Brazil","Coal",1987,3.15700855399199
"4047","Brazil","Gas",1987,0.855324155651513
"4048","Brazil","Oil",1987,17.3251288646623
"4049","Brazil","CO2_emissions",1987,1460.61338894218
"4050","Brazil","Renewables",1987,36.762
"4051","Bulgaria","Biomass",1987,0
"4052","Bulgaria","Hydro",1987,283.115723691552
"4053","Bulgaria","Solar",1987,0
"4054","Bulgaria","Wind",1987,0
"4055","Bulgaria","Coal",1987,48.357750251088
"4056","Bulgaria","Gas",1987,23.8726481419484
"4057","Bulgaria","Oil",1987,49.7001490905033
"4058","Bulgaria","CO2_emissions",1987,10180.5675778718
"4059","Bulgaria","Renewables",1987,2.042
"4060","Canada","Biomass",1987,87.4664245450762
"4061","Canada","Hydro",1987,11962.5468164794
"4062","Canada","Solar",1987,0
"4063","Canada","Wind",1987,0.0378314985056558
"4064","Canada","Coal",1987,42.2859304657058
"4065","Canada","Gas",1987,75.2971195097038
"4066","Canada","Oil",1987,121.908345439413
"4067","Canada","CO2_emissions",1987,16302.4129315857
"4068","Canada","Renewables",1987,30.959
"4069","Chile","Biomass",1987,21.4347860476153
"4070","Chile","Hydro",1987,1014.2371272641
"4071","Chile","Solar",1987,0
"4072","Chile","Wind",1987,0
"4073","Chile","Coal",1987,3.80166606027051
"4074","Chile","Gas",1987,1.99845131693427
"4075","Chile","Oil",1987,17.5644249782488
"4076","Chile","CO2_emissions",1987,1771.25931868101
"4077","Chile","Renewables",1987,30.713
"4078","China","Biomass",1987,0
"4079","China","Hydro",1987,89.6198642148534
"4080","China","Solar",1987,0
"4081","China","Wind",1987,0
"4082","China","Coal",1987,17.3283376433727
"4083","China","Gas",1987,0.451550685349052
"4084","China","Oil",1987,3.84823883842273
"4085","China","CO2_emissions",1987,1963.14207428115
"4086","China","Renewables",1987,3.979
"4087","Colombia","Biomass",1987,8.59112037185446
"4088","Colombia","Hydro",1987,745.233531014586
"4089","Colombia","Solar",1987,0
"4090","Colombia","Wind",1987,0
"4091","Colombia","Coal",1987,5.08861746031736
"4092","Colombia","Gas",1987,4.34334027889085
"4093","Colombia","Oil",1987,11.945223227719
"4094","Colombia","CO2_emissions",1987,1606.79466186246
"4095","Colombia","Renewables",1987,26.07
"4096","Cyprus","Biomass",1987,0
"4097","Cyprus","Hydro",1987,0
"4098","Cyprus","Solar",1987,0
"4099","Cyprus","Wind",1987,0
"4100","Cyprus","Coal",1987,7.00695435684647
"4101","Cyprus","Gas",1987,0
"4102","Cyprus","Oil",1987,79.0386486860304
"4103","Cyprus","CO2_emissions",1987,5787.11676125686
"4104","Cyprus","Renewables",1987,0
"4105","Czechia","Biomass",1987,0
"4106","Czechia","Hydro",1987,238.694683838482
"4107","Czechia","Solar",1987,0
"4108","Czechia","Wind",1987,0
"4109","Czechia","Coal",1987,152.572716568219
"4110","Czechia","Gas",1987,19.7154643168394
"4111","Czechia","Oil",1987,42.3111005132178
"4112","Czechia","CO2_emissions",1987,17778.9627215318
"4113","Czechia","Renewables",1987,1.05
"4114","Denmark","Biomass",1987,11.9210474887629
"4115","Denmark","Hydro",1987,5.74555403556772
"4116","Denmark","Solar",1987,0
"4117","Denmark","Wind",1987,33.9652139925738
"4118","Denmark","Coal",1987,59.0766725815908
"4119","Denmark","Gas",1987,10.6861852648036
"4120","Denmark","Oil",1987,80.6851622044166
